"date","Appliances","lights","T1","RH_1","T2","RH_2","T3","RH_3","T4","RH_4","T5","RH_5","T6","RH_6","T7","RH_7","T8","RH_8","T9","RH_9","T_out","Press_mm_hg","RH_out","Windspeed","Visibility","Tdewpoint","rv1","rv2","NSM","WeekStatus","Day_of_week"
"2016-01-12 00:50:00"," 380","20","21.166666666666700","45.229999999999997","20.500000000000000","44.126666666666701","20.100000000000001","45.500000000000000","20.460000000000001","47.359999999999999","19.066666666666698","50.259999999999998"," 5.200000000000000178","88.9899999999999949","17.789999999999999","45.326666666666704","19.356666666666701","52.090000000000003","16.890000000000001","46.030000000000001"," 5.1333333333333302e+00","737.39999999999998"," 92.000000000000000"," 6.00000000000000000","37.0000000000000000"," 3.9333333333333300e+00","23.861503251828253269","23.861503251828253269"," 3000","Weekday","Tuesday"
"2016-01-12 01:10:00"," 370","20","21.000000000000000","45.399999999999999","20.390000000000001","44.200000000000003","20.100000000000001","45.590000000000003","21.263333333333300","47.466666666666697","19.000000000000000","50.090000000000003"," 4.933333333333330017","91.1599999999999966","17.789999999999999","45.560000000000002","19.289999999999999","52.500000000000000","16.890000000000001","46.200000000000003"," 5.1166666666666698e+00","737.63333333333298"," 92.000000000000000"," 5.83333333333333037","40.0000000000000000"," 3.9166666666666701e+00","34.636577824130654335","34.636577824130654335"," 4200","Weekday","Tuesday"
"2016-01-12 01:30:00","  50"," 0","20.926666666666701","45.590000000000003","20.289999999999999","44.289999999999999","20.166666666666700","45.530000000000001","21.890000000000001","46.966666666666697","19.000000000000000","50.030000000000001"," 4.866666666666669805","91.2600000000000051","17.789999999999999","45.863333333333301","19.289999999999999","53.500000000000000","16.890000000000001","46.289999999999999"," 5.1500000000000004e+00","737.89999999999998"," 92.000000000000000"," 5.50000000000000000","40.0000000000000000"," 3.9500000000000002e+00","43.060473841615021229","43.060473841615021229"," 5400","Weekday","Tuesday"
"2016-01-12 02:20:00","  50"," 0","20.699999999999999","46.259999999999998","20.100000000000001","44.590000000000003","20.133333333333301","45.399999999999999","21.230000000000000","45.899999999999999","18.789999999999999","50.090000000000003"," 4.156666666666669840","92.5666666666667055","17.890000000000001","46.000000000000000","19.199999999999999","54.966666666666697","17.000000000000000","47.229999999999997"," 5.0666666666666700e+00","738.50000000000000"," 92.000000000000000"," 4.66666666666666963","40.0000000000000000"," 3.8666666666666698e+00","15.813585359137505293","15.813585359137505293"," 8400","Weekday","Tuesday"
"2016-01-12 02:50:00","  40"," 0","20.600000000000001","46.126666666666701","20.000000000000000","44.500000000000000","20.199999999999999","45.399999999999999","20.745000000000001","45.899999999999999","18.730000000000000","50.090000000000003"," 4.190000000000000391","93.1266666666666936","17.823333333333299","45.963333333333303","19.133333333333301","54.789999999999999","17.000000000000000","47.663333333333298"," 4.8666666666666698e+00","738.79999999999995"," 92.000000000000000"," 4.16666666666666963","40.0000000000000000"," 3.6666666666666701e+00","20.341509359423071146","20.341509359423071146","10200","Weekday","Tuesday"
"2016-01-12 03:20:00","  20"," 0","20.500000000000000","46.289999999999999","19.789999999999999","44.530000000000001","20.289999999999999","45.399999999999999","20.390000000000001","46.030000000000001","18.699999999999999","50.090000000000003"," 3.790000000000000036","93.0933333333333053","17.890000000000001","46.200000000000003","19.199999999999999","55.090000000000003","17.000000000000000","48.030000000000001"," 4.8333333333333304e+00","739.13333333333298"," 92.333333333333300"," 4.66666666666666963","40.0000000000000000"," 3.6666666666666701e+00","22.953286312986165285","22.953286312986165285","12000","Weekday","Tuesday"
"2016-01-12 03:50:00","  50"," 0","20.390000000000001","46.363333333333301","19.699999999999999","44.590000000000003","20.199999999999999","45.500000000000000","20.230000000000000","46.259999999999998","18.600000000000001","50.000000000000000"," 4.263333333333330089","94.7966666666666953","17.890000000000001","46.126666666666701","19.199999999999999","54.729999999999997","17.066666666666698","48.363333333333301"," 4.8833333333333302e+00","739.48333333333301"," 92.833333333333300"," 5.66666666666666963","40.0000000000000000"," 3.7666666666666702e+00","12.900839035864919424","12.900839035864919424","13800","Weekday","Tuesday"
"2016-01-12 04:00:00","  40"," 0","20.289999999999999","46.500000000000000","19.699999999999999","44.700000000000003","20.260000000000002","45.500000000000000","20.100000000000001","46.289999999999999","18.600000000000001","50.000000000000000"," 4.463333333333330266","95.0300000000000011","17.890000000000001","46.090000000000003","19.100000000000001","54.560000000000002","17.033333333333299","48.463333333333303"," 4.9000000000000004e+00","739.60000000000002"," 93.000000000000000"," 6.00000000000000000","40.0000000000000000"," 3.7999999999999998e+00","23.927262413781136274","23.927262413781136274","14400","Weekday","Tuesday"
"2016-01-12 05:10:00","  50"," 0","20.100000000000001","46.500000000000000","19.426666666666701","44.729999999999997","20.289999999999999","45.590000000000003","19.699999999999999","46.663333333333298","18.472500000000000","49.975000000000001"," 4.799999999999999822","94.0000000000000000","17.890000000000001","45.590000000000003","19.100000000000001","54.229999999999997","17.100000000000001","49.289999999999999"," 4.9833333333333298e+00","739.96666666666704"," 91.666666666666700"," 4.83333333333333037","40.0000000000000000"," 3.6833333333333300e+00","16.688746539875864983","16.688746539875864983","18600","Weekday","Tuesday"
"2016-01-12 05:20:00","  40"," 0","20.033333333333299","46.359999999999999","19.390000000000001","44.729999999999997","20.289999999999999","45.590000000000003","19.666666666666700","46.663333333333298","18.390000000000001","49.899999999999999"," 4.763333333333330089","93.5633333333333042","17.890000000000001","45.590000000000003","19.050000000000001","54.045000000000002","17.100000000000001","49.363333333333301"," 4.9666666666666703e+00","740.03333333333296"," 92.333333333333300"," 4.66666666666666963","40.0000000000000000"," 3.7666666666666702e+00","23.817562253680080175","23.817562253680080175","19200","Weekday","Tuesday"
"2016-01-12 06:00:00","  50"," 0","19.926666666666701","46.229999999999997","19.289999999999999","44.899999999999999","20.323333333333299","45.590000000000003","19.500000000000000","46.700000000000003","18.390000000000001","49.899999999999999"," 4.900000000000000355","95.5300000000000011","17.890000000000001","45.723333333333301","19.033333333333299","53.826666666666704","17.100000000000001","49.700000000000003"," 4.9000000000000004e+00","740.29999999999995"," 95.000000000000000"," 4.00000000000000000","40.0000000000000000"," 4.0999999999999996e+00","38.866034941747784615","38.866034941747784615","21600","Weekday","Tuesday"
"2016-01-12 06:10:00","  70","10","19.890000000000001","46.229999999999997","19.289999999999999","44.924999999999997","20.323333333333299","45.590000000000003","19.500000000000000","46.700000000000003","18.356666666666701","49.933333333333302"," 4.997499999999999609","95.8199999999999932","17.890000000000001","45.899999999999999","19.000000000000000","53.789999999999999","17.100000000000001","49.826666666666704"," 4.9333333333333300e+00","740.43333333333305"," 94.666666666666700"," 4.16666666666666963","38.1666666666666998"," 4.0999999999999996e+00","48.030899860896170139","48.030899860896170139","22200","Weekday","Tuesday"
"2016-01-12 07:20:00","  60","20","19.789999999999999","46.789999999999999","19.199999999999999","45.326666666666704","20.166666666666700","45.289999999999999","19.289999999999999","46.596666666666700","18.230000000000000","50.833333333333300"," 4.933333333333330017","96.0900000000000034","17.890000000000001","45.520000000000003","18.926666666666701","53.799999999999997","17.199999999999999","49.963333333333303"," 5.0999999999999996e+00","741.33333333333303"," 92.333333333333300"," 5.00000000000000000","32.6666666666666998"," 4.0000000000000000e+00","35.556061123497784138","35.556061123497784138","26400","Weekday","Tuesday"
"2016-01-12 07:50:00","  60","30","19.789999999999999","48.366666666666703","19.100000000000001","45.000000000000000","20.100000000000001","45.289999999999999","19.166666666666700","45.966666666666697","18.100000000000001","51.826666666666704"," 5.000000000000000000","96.0900000000000034","17.789999999999999","44.566666666666698","18.856666666666701","52.363333333333301","17.149999999999999","48.994999999999997"," 5.0999999999999996e+00","741.68333333333305"," 91.333333333333300"," 5.00000000000000000","38.1666666666666998"," 3.8500000000000001e+00"," 7.165218971204012632"," 7.165218971204012632","28200","Weekday","Tuesday"
"2016-01-12 10:10:00"," 500"," 0","19.699999999999999","45.590000000000003","18.890000000000001","44.229999999999997","19.890000000000001","44.899999999999999","19.166666666666700","45.026666666666699","18.000000000000000","49.656666666666702"," 4.730000000000000426","96.4666666666666970","17.699999999999999","41.590000000000003","18.533333333333299","49.399999999999999","17.000000000000000","45.729999999999997"," 5.4833333333333298e+00","742.88333333333298"," 90.166666666666700"," 5.00000000000000000","30.8333333333333002"," 3.9500000000000002e+00","49.634203058667480946","49.634203058667480946","36600","Weekday","Tuesday"
"2016-01-12 10:50:00","  60"," 0","19.890000000000001","47.159999999999997","19.033333333333299","44.566666666666698","19.926666666666701","44.789999999999999","20.066666666666698","44.859999999999999","18.100000000000001","49.566666666666698"," 5.400000000000000355","96.2933333333332939","17.699999999999999","41.259999999999998","18.500000000000000","49.090000000000003","17.033333333333299","45.229999999999997"," 6.2166666666666703e+00","743.21666666666704"," 86.833333333333300"," 5.00000000000000000","38.1666666666666998"," 4.1500000000000004e+00","23.905901715625077486","23.905901715625077486","39000","Weekday","Tuesday"
"2016-01-12 12:30:00"," 170"," 0","20.100000000000001","45.399999999999999","19.199999999999999","43.899999999999999","20.000000000000000","44.789999999999999","20.000000000000000","43.826666666666704","17.963333333333299","49.890000000000001"," 6.933333333333330017","83.0999999999999943","17.972500000000000","39.875000000000000","18.600000000000001","47.352222222222203","17.100000000000001","44.863333333333301"," 7.2500000000000000e+00","743.50000000000000"," 80.000000000000000"," 7.00000000000000000","34.0000000000000000"," 4.0499999999999998e+00"," 5.159211787395179272"," 5.159211787395179272","45000","Weekday","Tuesday"
"2016-01-12 13:00:00","  60"," 0","20.166666666666700","46.993333333333297","19.199999999999999","43.759999999999998","19.890000000000001","44.789999999999999","19.890000000000001","44.163333333333298","17.890000000000001","50.560000000000002"," 7.500000000000000000","81.0000000000000000","18.000000000000000","39.590000000000003","18.500000000000000","47.126666666666701","17.166666666666700","44.626666666666701"," 7.5000000000000000e+00","743.50000000000000"," 79.000000000000000"," 7.00000000000000000","40.0000000000000000"," 4.0999999999999996e+00","49.591931002214550972","49.591931002214550972","46800","Weekday","Tuesday"
"2016-01-12 13:30:00"," 140"," 0","20.066666666666698","45.363333333333301","19.100000000000001","43.744999999999997","19.890000000000001","44.863333333333301","19.789999999999999","43.863333333333301","17.789999999999999","50.933333333333302"," 7.656666666666669840","78.7900000000000063","17.890000000000001","39.590000000000003","18.500000000000000","47.329999999999998","17.100000000000001","44.399999999999999"," 7.2500000000000000e+00","743.50000000000000"," 80.000000000000000"," 7.50000000000000000","40.0000000000000000"," 4.0000000000000000e+00"," 8.672116743400692940"," 8.672116743400692940","48600","Weekday","Tuesday"
"2016-01-12 14:20:00","  60"," 0","20.000000000000000","44.259999999999998","19.100000000000001","43.289999999999999","19.890000000000001","44.899999999999999","19.699999999999999","43.399999999999999","17.789999999999999","51.000000000000000"," 7.433333333333330017","76.4633333333332956","18.183333333333302","39.090000000000003","18.500000000000000","46.863333333333301","17.100000000000001","44.200000000000003"," 6.9666666666666703e+00","743.60000000000002"," 79.333333333333300"," 7.00000000000000000","40.0000000000000000"," 3.5666666666666700e+00","11.432907136622816324","11.432907136622816324","51600","Weekday","Tuesday"
"2016-01-12 14:40:00"," 200"," 0","20.000000000000000","44.060000000000002","19.033333333333299","43.229999999999997","19.945000000000000","44.899999999999999","19.600000000000001","43.126666666666701","17.789999999999999","51.000000000000000"," 6.900000000000000355","77.6333333333332973","18.066666666666698","39.060000000000002","18.500000000000000","47.000000000000000","17.100000000000001","44.000000000000000"," 6.9333333333333300e+00","743.70000000000005"," 77.666666666666700"," 6.00000000000000000","40.0000000000000000"," 3.2333333333333298e+00","28.743609914090484381","28.743609914090484381","52800","Weekday","Tuesday"
"2016-01-12 15:00:00","  50"," 0","20.000000000000000","44.090000000000003","19.000000000000000","43.126666666666701","19.890000000000001","44.826666666666704","19.500000000000000","43.000000000000000","17.699999999999999","51.000000000000000"," 6.966666666666670338","79.4899999999999949","17.972500000000000","39.000000000000000","18.463333333333299","47.000000000000000","17.100000000000001","43.789999999999999"," 6.9000000000000004e+00","743.79999999999995"," 76.000000000000000"," 5.00000000000000000","40.0000000000000000"," 2.8999999999999999e+00"," 1.777028979267925024"," 1.777028979267925024","54000","Weekday","Tuesday"
"2016-01-12 16:10:00","  40"," 0","20.100000000000001","43.729999999999997","19.136363636363601","42.649999999999999","19.890000000000001","44.700000000000003","19.533333333333299","42.789999999999999","17.699999999999999","51.060000000000002"," 6.726666666666670125","75.3333333333333002","18.487777777777801","38.187777777777796","18.780000000000001","45.887777777777799","17.199999999999999","43.729999999999997"," 6.3333333333333304e+00","743.95000000000005"," 80.833333333333300"," 4.50000000000000000","38.1666666666666998"," 3.2999999999999998e+00","25.382091116625815630","25.382091116625815630","58200","Weekday","Tuesday"
"2016-01-12 16:20:00","  50"," 0","20.100000000000001","43.560000000000002","19.129999999999999","42.590000000000003","19.890000000000001","44.759999999999998","19.390000000000001","42.590000000000003","17.666666666666700","51.000000000000000"," 6.526666666666669947","73.7600000000000051","18.390000000000001","38.027000000000001","18.716363636363599","45.810000000000002","17.199999999999999","43.663333333333298"," 6.3666666666666698e+00","744.00000000000000"," 79.666666666666700"," 5.00000000000000000","36.3333333333333002"," 3.1000000000000001e+00","34.139403933659195900","34.139403933659195900","58800","Weekday","Tuesday"
"2016-01-12 17:30:00"," 380","20","20.033333333333299","43.496666666666698","18.902222222222200","42.579999999999998","19.823333333333299","44.590000000000003","19.199999999999999","42.759999999999998","17.600000000000001","50.729999999999997"," 6.059999999999999609","78.7000000000000028","18.018181818181802","38.057272727272696","18.536363636363600","46.000000000000000","17.100000000000001","43.000000000000000"," 5.9500000000000002e+00","744.45000000000005"," 80.000000000000000"," 7.00000000000000000","34.5000000000000000"," 2.7000000000000002e+00","37.334913481026887894","37.334913481026887894","63000","Weekday","Tuesday"
"2016-01-12 18:20:00","  70","20","20.000000000000000","43.759999999999998","18.926666666666701","43.363333333333301","19.789999999999999","44.399999999999999","20.199999999999999","43.490000000000002","17.500000000000000","50.899999999999999"," 4.933333333333330017","85.0633333333333042","18.245000000000001","39.450000000000003","18.666666666666700","46.833333333333300","17.033333333333299","42.826666666666704"," 5.2000000000000002e+00","744.79999999999995"," 87.000000000000000"," 6.66666666666666963","40.0000000000000000"," 3.2000000000000002e+00","16.438865952659398317","16.438865952659398317","66000","Weekday","Tuesday"
"2016-01-12 18:50:00","  30"," 0","20.100000000000001","44.200000000000003","19.245000000000001","43.244999999999997","19.890000000000001","44.326666666666704","19.963333333333299","42.590000000000003","17.500000000000000","51.090000000000003"," 4.900000000000000355","88.6333333333332973","18.100000000000001","39.090000000000003","18.699999999999999","46.767499999999998","17.000000000000000","42.789999999999999"," 4.9000000000000004e+00","744.95000000000005"," 90.000000000000000"," 6.16666666666666963","40.0000000000000000"," 3.3500000000000001e+00"," 9.043318056501448154"," 9.043318056501448154","67800","Weekday","Tuesday"
"2016-01-12 19:10:00","  50"," 0","20.100000000000001","44.060000000000002","19.370000000000001","42.920000000000002","19.789999999999999","44.090000000000003","19.856666666666701","42.560000000000002","17.500000000000000","51.000000000000000"," 4.866666666666669805","90.2266666666667021","18.066666666666698","39.060000000000002","18.600000000000001","46.500000000000000","17.000000000000000","42.789999999999999"," 4.7500000000000000e+00","745.03333333333296"," 91.333333333333300"," 6.16666666666666963","40.0000000000000000"," 3.3999999999999999e+00"," 3.763787285424768925"," 3.763787285424768925","69000","Weekday","Tuesday"
"2016-01-12 19:50:00","  60"," 0","20.033333333333299","43.729999999999997","19.390000000000001","42.663333333333298","19.789999999999999","44.200000000000003","19.666666666666700","42.560000000000002","17.500000000000000","50.966666666666697"," 4.626666666666669592","90.9633333333332956","17.890000000000001","39.000000000000000","18.500000000000000","47.259999999999998","16.890000000000001","42.899999999999999"," 4.5499999999999998e+00","745.16666666666697"," 92.666666666666700"," 6.83333333333333037","40.0000000000000000"," 3.3999999999999999e+00","44.754705147352069616","44.754705147352069616","71400","Weekday","Tuesday"
"2016-01-12 20:30:00","  50"," 0","20.000000000000000","43.145000000000003","19.289999999999999","42.450000000000003","19.789999999999999","44.289999999999999","19.500000000000000","42.500000000000000","17.500000000000000","50.789999999999999"," 4.589999999999999858","93.1899999999999977","17.789999999999999","38.899999999999999","18.390000000000001","47.399999999999999","16.890000000000001","42.844999999999999"," 4.5999999999999996e+00","745.54999999999995"," 92.000000000000000"," 6.50000000000000000","40.0000000000000000"," 3.3999999999999999e+00","20.656210475135594606","20.656210475135594606","73800","Weekday","Tuesday"
"2016-01-12 22:20:00","  50"," 0","19.699999999999999","42.700000000000003","19.000000000000000","42.064285714285703","19.699999999999999","44.200000000000003","19.199999999999999","43.000000000000000","17.390000000000001","50.326666666666704"," 5.089999999999999858","94.6266666666666936","17.856666666666701","40.692222222222199","18.558823529411800","48.841764705882397","16.890000000000001","44.193333333333300"," 5.3666666666666698e+00","746.33333333333303"," 86.666666666666700"," 6.66666666666666963","32.6666666666666998"," 3.2999999999999998e+00","32.215788145549595356","32.215788145549595356","80400","Weekday","Tuesday"
"2016-01-12 22:30:00","  50"," 0","19.633333333333301","42.626666666666701","18.910625000000000","42.252499999999998","19.730000000000000","44.289999999999999","19.199999999999999","43.133333333333297","17.390000000000001","50.466666666666697"," 5.089999999999999858","94.2933333333332939","17.890000000000001","40.937777777777796","18.600000000000001","49.322727272727299","16.890000000000001","44.659999999999997"," 5.4000000000000004e+00","746.39999999999998"," 86.000000000000000"," 6.50000000000000000","34.5000000000000000"," 3.2000000000000002e+00","37.053932435810565948","37.053932435810565948","81000","Weekday","Tuesday"
"2016-01-12 22:50:00","  50"," 0","19.600000000000001","43.000000000000000","18.890000000000001","42.500000000000000","19.789999999999999","44.433333333333302","19.199999999999999","43.363333333333301","17.390000000000001","50.663333333333298"," 5.272499999999999964","92.4699999999999989","17.844545454545500","41.273636363636399","18.600000000000001","50.059090909090898","16.926666666666701","45.430000000000000"," 5.4666666666666703e+00","746.53333333333296"," 84.666666666666700"," 6.16666666666666963","38.1666666666666998"," 3.0000000000000000e+00","45.154080574866384268","45.154080574866384268","82200","Weekday","Tuesday"
"2016-01-12 23:40:00","  50"," 0","19.500000000000000","43.145000000000003","18.789999999999999","43.000000000000000","19.789999999999999","44.590000000000003","19.100000000000001","43.530000000000001","17.289999999999999","51.229999999999997"," 5.690000000000000391","84.6233333333333064","17.789999999999999","42.126666666666701","18.699999999999999","51.465000000000003","17.000000000000000","46.289999999999999"," 5.8333333333333304e+00","747.13333333333298"," 81.333333333333300"," 7.33333333333333037","40.0000000000000000"," 2.7666666666666702e+00","43.852877151221036911","43.852877151221036911","85200","Weekday","Tuesday"
"2016-01-13 01:00:00","  50"," 0","19.323333333333299","43.466666666666697","18.600000000000001","43.460000000000001","19.789999999999999","44.700000000000003","18.890000000000001","43.789999999999999","17.289999999999999","51.700000000000003"," 5.559999999999999609","86.3299999999999983","17.890000000000001","43.590000000000003","18.751428571428601","52.289999999999999","17.000000000000000","47.560000000000002"," 5.2999999999999998e+00","748.20000000000005"," 88.000000000000000"," 8.00000000000000000","27.0000000000000000"," 3.5000000000000000e+00"," 5.043656309135258198"," 5.043656309135258198"," 3600","Weekday","Wednesday"
"2016-01-13 01:20:00","  50"," 0","19.289999999999999","43.560000000000002","18.600000000000001","43.560000000000002","19.789999999999999","44.789999999999999","18.890000000000001","43.899999999999999","17.289999999999999","51.789999999999999"," 5.433333333333330017","87.4666666666666970","17.890000000000001","43.663333333333298","18.699999999999999","52.633333333333297","17.033333333333299","47.966666666666697"," 5.2999999999999998e+00","748.43333333333305"," 89.000000000000000"," 8.00000000000000000","25.0000000000000000"," 3.6333333333333302e+00","14.161625015549361706","14.161625015549361706"," 4800","Weekday","Wednesday"
"2016-01-13 02:10:00","  40"," 0","19.199999999999999","43.700000000000003","18.500000000000000","43.700000000000003","19.890000000000001","44.966666666666697","18.789999999999999","44.000000000000000","17.289999999999999","52.030000000000001"," 5.466666666666670338","89.1899999999999977","18.000000000000000","44.755000000000003","18.704999999999998","54.847777777777800","17.100000000000001","48.963333333333303"," 5.3333333333333304e+00","749.08333333333303"," 90.666666666666700"," 8.00000000000000000","21.5000000000000000"," 3.8833333333333302e+00","39.142566849477589130","39.142566849477589130"," 7800","Weekday","Wednesday"
"2016-01-13 02:30:00","  50"," 0","19.199999999999999","43.789999999999999","18.500000000000000","43.844999999999999","19.890000000000001","45.000000000000000","18.760000000000002","44.090000000000003","17.260000000000002","52.090000000000003"," 5.559999999999999609","87.3266666666666964","18.000000000000000","44.693888888888900","18.704999999999998","54.944444444444400","17.100000000000001","49.229999999999997"," 5.4000000000000004e+00","749.45000000000005"," 90.000000000000000"," 8.00000000000000000","22.5000000000000000"," 3.8500000000000001e+00","10.932264244183897972","10.932264244183897972"," 9000","Weekday","Wednesday"
"2016-01-13 05:20:00","  40"," 0","18.890000000000001","44.200000000000003","18.245000000000001","44.000000000000000","19.890000000000001","45.090000000000003","18.500000000000000","44.200000000000003","17.100000000000001","52.700000000000003"," 5.433333333333330017","78.4300000000000068","18.000000000000000","44.899999999999999","18.699999999999999","53.663333333333298","17.199999999999999","50.126666666666701"," 5.1333333333333302e+00","752.20000000000005"," 90.000000000000000"," 7.66666666666666963","22.3333333333333002"," 3.5333333333333301e+00","47.686632501427084208","47.686632501427084208","19200","Weekday","Wednesday"
"2016-01-13 06:00:00","  20"," 0","18.890000000000001","44.289999999999999","18.199999999999999","44.000000000000000","19.926666666666701","45.030000000000001","18.463333333333299","44.163333333333298","17.166666666666700","52.789999999999999"," 5.559999999999999609","78.3666666666667027","18.005555555555599","45.301666666666698","18.699999999999999","53.387058823529401","17.199999999999999","50.259999999999998"," 5.0000000000000000e+00","752.79999999999995"," 90.000000000000000"," 7.00000000000000000","23.0000000000000000"," 3.3999999999999999e+00","16.108402831014245749","16.108402831014245749","21600","Weekday","Wednesday"
"2016-01-13 06:20:00","  30","10","18.789999999999999","44.723333333333301","18.199999999999999","44.066666666666698","19.815000000000001","44.820000000000000","18.390000000000001","44.126666666666701","17.100000000000001","52.789999999999999"," 5.589999999999999858","78.9333333333332945","18.057142857142900","45.549999999999997","18.699999999999999","53.289999999999999","17.199999999999999","50.326666666666704"," 5.0333333333333297e+00","753.16666666666697"," 89.666666666666700"," 6.66666666666666963","28.6666666666666998"," 3.3999999999999999e+00","46.198423567693680525","46.198423567693680525","22800","Weekday","Wednesday"
